dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,tm_spin,sb 
2009-06-16,090616_220024nya,,10,9,121250,452668,70,Groundout,S,575,3.38,1.5,1.947,9.687,FC,0,2,R,2,2,R,gid_2009_06_16_wasmlb_nyamlb_1/,Foul,168.719,1.32553,9,nya,0.07436742711381839,-133.41294289322045,0.2986843998421877,2.661383421553463,9.657952640368794,1.947,9.687,-2.4001737543880814,55,6.079844572513666,2.770263869814215,-136.56431946396458,-3.0554588503220175,4.971999959945679,28.360000640869142,-14.136000350952148,93.15,-0.847420047022599,3.640726101071215,-1.051,3.686,1988,22
2009-06-16,090616_220047nya,,10,10,121250,452668,70,Groundout,X,576,3.38,1.5,-0.319,7.098,FC,14,2,R,2,2,R,gid_2009_06_16_wasmlb_nyamlb_1/,"In play, out(s)",182.517,0.129787,9,nya,0.07423838943992689,-133.6203984500302,0.29845869297152794,0.3912287868258318,7.066168559514664,-0.319,7.098,-2.496057390489152,55,5.988648129135759,8.794150642333662,-136.84999415511635,-4.60463013269684,0.7320000100135804,29.117000610351564,-18.958000854492187,93.55,1.165375152316346,2.5150756409629063,0.962,2.562,1431,22
2009-06-16,090616_220138nya,,4,1,121250,276055,71,Strikeout,S,580,3.375,1.5,1.594,5.49,FC,13,2,L,0,0,R,gid_2009_06_16_wasmlb_nyamlb_1/,Called Strike,163.96,0.00906667,9,nya,0.07518908042226286,-131.88407182842408,0.3028588849414093,2.3279425887748775,5.455530850812321,1.594,5.49,-2.6330602750413927,55,5.975061072197432,6.359940335445759,-135.21219774311936,-3.9782639353024747,4.230000095367432,29.631000549316408,-22.26599951171875,92.33,0.3719929373534128,2.4043840662916525,0.164,2.446,1134,00
2009-06-16,090616_220156nya,,4,2,121250,276055,71,Strikeout,B,581,3.502,1.763,1.655,5.32,FC,24,2,L,1,0,R,gid_2009_06_16_wasmlb_nyamlb_1/,Ball,162.878,-1.14146,9,nya,0.0760914133872441,-130.36974653094734,0.3058661275324057,2.404152991239069,5.28487008691433,1.655,5.32,-2.4351380473073134,55,5.936017608549539,8.939974251672227,-133.5107142488608,-5.557155047718531,4.283000068664551,27.628000289916994,-22.764000610351562,91.31,1.69259296252606,1.6010097878987617,1.482,1.64,1097,01
2009-06-16,090616_220216nya,,4,3,121250,276055,71,Strikeout,S,582,3.375,1.5,0.077,4.346,FC,12,2,L,1,1,R,gid_2009_06_16_wasmlb_nyamlb_1/,Called Strike,179.038,0.0645333,9,nya,0.07504111066184427,-132.1555700101154,0.3021217805618914,0.8056158368148582,4.309579128456356,0.077,4.346,-2.8289243511601603,55,5.937668593972804,6.338482468298892,-135.45620956389467,-3.3720328513359483,1.4710000026226044,29.44300082397461,-24.3100001373291,92.49,-0.07719010857728067,2.4553482882977056,-0.284,2.498,867,11
2009-06-16,090616_220238nya,,4,4,121250,276055,71,Strikeout,S,583,3.375,1.5,1.396,7.097,FC,15,2,L,2,1,R,gid_2009_06_16_wasmlb_nyamlb_1/,Called Strike,168.977,-0.4144,9,nya,0.0749572995912106,-132.3335762203598,0.30141347332025775,2.1220761932421786,7.063957276291,1.396,7.097,-2.750462308824634,55,5.983384439092747,3.4778322906154675,-135.5479080846123,-5.649235015970918,3.892999963760376,28.70199969482422,-19.21999998474121,92.53,-0.9800673910415532,2.005637740074321,-1.185,2.049,1442,12
2009-06-16,090616_220318nya,,6,1,121250,400290,72,Groundout,B,587,3.637,1.643,-5.073,4.758,FF,10,2,R,0,0,R,gid_2009_06_16_wasmlb_nyamlb_1/,Ball,226.567,-0.264794,9,nya,0.0751555252497667,-131.92583696182174,0.3029358888331433,-4.346601501922734,4.722675625672206,-5.073,4.758,-2.727832729755596,55,6.0242370960338185,4.965917609621616,-135.30638006053235,-3.9882149260263002,-7.893999977111816,30.113000900268556,-23.601999954223633,92.36,-1.3464194645727732,2.3340113269831684,-1.553,2.376,1374,00
2009-06-16,090616_220336nya,,6,2,121250,400290,72,Groundout,B,588,3.67,1.81,-0.125,5.892,FC,24,2,R,0,1,R,gid_2009_06_16_wasmlb_nyamlb_1/,Ball,181.162,-1.40108,9,nya,0.07510545716506721,-132.03823654241955,0.3024315721446148,0.6047656266816357,5.857775318880202,-0.125,5.892,-2.4221327512165005,55,6.01802365110956,7.451125000593059,-135.3482764367871,-6.692343354718051,1.1019999998807908,29.5020008392334,-21.50499983215332,92.54,0.7620223907425335,1.394691130026458,0.555,1.437,1171,10
2009-06-16,090616_220354nya,,6,3,121250,400290,72,Groundout,S,589,3.67,1.81,3.061,5.53,FC,12,2,R,0,2,R,gid_2009_06_16_wasmlb_nyamlb_1/,Called Strike,151.241,-0.209677,9,nya,0.07626194557421108,-130.16499188240047,0.3054611520612617,3.809704971150745,5.494260606176913,3.061,5.53,-2.538652769421237,55,5.959558055005691,4.714333175737599,-133.04057695082162,-3.5434503410853115,6.804999904632568,25.229000122070314,-22.365000442504883,90.80,0.03731186847771839,2.505985620224532,-0.173,2.545,1250,20
2009-06-16,090616_220412nya,,6,4,121250,400290,72,Groundout,B,590,3.587,1.745,1.593,5.866,FC,19,2,R,1,2,R,gid_2009_06_16_wasmlb_nyamlb_1/,Ball,164.941,-0.872964,9,nya,0.07515535574938416,-131.96743750569811,0.30242422106032596,2.3251065654880123,5.8316982359631195,1.593,5.866,-2.4951196407800014,55,5.93535509490982,7.601709080391046,-135.2250885039637,-5.454920203018389,4.237000064849854,29.013999969482423,-21.552000717163086,92.42,1.0216414495561899,1.8199837683274247,0.814,1.862,1208,21
2009-06-16,090616_220430nya,,6,5,121250,400290,72,Groundout,S,591,3.67,1.81,1.535,8.316,FC,12,2,R,1,3,R,gid_2009_06_16_wasmlb_nyamlb_1/,Called Strike,169.634,-0.188172,9,nya,0.07570188664336976,-131.03220562343068,0.30440464771300474,2.27615399015457,8.28455541343763,1.535,8.316,-2.74916923527591,55,5.944482710759697,6.050882347176639,-134.21422776592092,-4.582794589287721,4.093999938964844,28.13400080871582,-17.278000549316406,91.66,0.13391236262869688,2.525283562973083,-0.075,2.565,1669,31
2009-06-16,090616_220447nya,,6,6,121250,400290,72,Groundout,X,592,3.67,1.81,1.431,3.795,FC,13,2,R,2,3,R,gid_2009_06_16_wasmlb_nyamlb_1/,"In play, out(s)",159.575,-0.0602151,9,nya,0.07522015948308217,-131.8811636316014,0.3023469368534946,2.1621161218775145,3.758198626155728,1.431,3.795,-2.6256205526039422,55,5.866252289817897,6.50848973854703,-135.05440140939982,-2.5226835070406715,3.9419999885559083,28.235000640869142,-25.32700033569336,92.21,0.4126667006147773,2.6418735925437327,0.206,2.684,810,32
2009-06-24,090624_215857atl,,4,1,121250,430637,69,Strikeout,S,572,3.38,1.758,-0.649,8.571,FC,11,2,L,0,0,R,gid_2009_06_24_nyamlb_atlmlb_1/,Called Strike,184.265,0.388409,8,nya,0.0756350998869607,-131.29349528137408,0.30234191253329346,-0.43054408020823925,8.81161947354888,-0.649,8.571,-2.504019485610251,55,6.088645188796598,4.45038086294135,-134.0447756717495,-4.524920750977114,-0.7850000057220459,24.333999389648437,-16.112999664306642,91.50,-0.7230498745673222,2.818758942823546,-0.843,2.884,1734,00
2009-06-24,090624_215916atl,,4,2,121250,430637,69,Strikeout,S,573,3.24,1.57,-0.472,7.939,FC,15,2,L,1,0,R,gid_2009_06_24_nyamlb_atlmlb_1/,Called Strike,183.338,-0.0982036,8,nya,0.07631779439975327,-129.9790758848775,0.30682624216741644,-0.2451466579034559,8.181345941773854,-0.472,7.939,-2.4932691522071146,55,5.979591175195341,3.9403647133895743,-133.12250066899372,-5.118781631447607,-0.4339999947547913,27.568000549316405,-17.695000396728517,90.87,-0.8734084428373013,2.2583557535310788,-0.995,2.323,1572,01
2009-06-24,090624_215943atl,,4,3,121250,430637,69,Strikeout,B,574,3.24,1.57,0.863,4.756,FC,20,2,L,2,0,R,gid_2009_06_24_nyamlb_atlmlb_1/,Ball,169.84,-0.779641,8,nya,0.07547700479417134,-131.43736480856327,0.3033175602126574,1.096842359797143,4.962011554819068,0.863,4.756,-2.7929077709847347,55,5.883604969195886,2.909893859133656,-134.58495770121561,-5.268117891950967,1.9869999494552613,27.910999053955077,-23.189999328613283,91.85,-1.4101344392366117,1.684180876060703,-1.529,1.754,970,02
2009-06-24,090624_220005atl,,4,4,121250,430637,69,Strikeout,S,575,3.24,1.57,2.551,7.267,FC,14,2,L,2,1,R,gid_2009_06_24_nyamlb_atlmlb_1/,Swinging Strike,160.796,0.379641,8,nya,0.07549209514337417,-131.50239307626765,0.30225520377089243,2.7983019717342685,7.495392909377798,2.551,7.267,-2.286388888661995,55,5.97052952759596,8.538375501691517,-134.37748845870368,-4.14100835428501,5.105000099182129,25.48100065612793,-18.5049998626709,91.85,1.6975515845794444,2.657489496283832,1.57,2.722,1552,12
2009-06-24,090624_222057atl,,4,1,121250,429841,78,Strikeout,B,661,3.648,1.82,0.832,11.114,FC,24,2,R,0,0,R,gid_2009_06_24_nyamlb_atlmlb_1/,Ball,175.781,-1.09081,9,nya,0.07509839537079434,-132.11326775983068,0.3016337110809494,1.062316257453882,11.376501027657506,0.832,11.114,-2.464151739467054,55,6.135279011511825,7.781776343248843,-135.23725638829757,-8.446166072789042,1.9459999408721924,27.839999908447265,-11.339000450134277,92.54,0.922925935228004,1.6688962023703038,0.798,1.737,2239,00
2009-06-24,090624_222112atl,,4,2,121250,429841,78,Strikeout,S,662,3.43,1.72,0.812,8.499,FC,14,2,R,0,1,R,gid_2009_06_24_nyamlb_atlmlb_1/,Called Strike,174.61,-0.0994152,9,nya,0.07588823385141022,-130.68946672444466,0.30541755180170216,1.0488390000667565,8.744429663502103,0.812,8.499,-2.5484344408617923,55,6.037988581649525,7.579755290102972,-133.92612403480814,-5.158456310297046,1.874000033378601,28.548999542236327,-16.554999099731447,91.53,0.7902005157797927,2.42596728187787,0.663,2.49,1692,10
2009-06-24,090624_222131atl,,4,3,121250,429841,78,Strikeout,S,663,3.43,1.72,0.123,7.184,FC,12,2,R,1,1,R,gid_2009_06_24_nyamlb_atlmlb_1/,Swinging Strike,179.07,-0.127485,9,nya,0.07447800195739622,-133.15766485513103,0.29981945977425184,0.3446448124833937,7.406897075929715,0.123,7.184,-2.5347674106498004,55,5.9091872334941895,5.935494510696939,-136.474626618236,-4.749470405866745,0.6390000041723252,29.812000030517577,-18.44599984741211,93.20,-0.040816685860453776,2.3982172296554696,-0.161,2.466,1451,11
2009-06-24,090624_222153atl,,4,4,121250,429841,78,Strikeout,S,664,3.43,1.72,1.592,9.852,FC,19,2,R,2,1,R,gid_2009_06_24_nyamlb_atlmlb_1/,Swinging Strike,170.901,-0.555556,9,nya,0.07445700915991608,-133.14237378387458,0.3003779933394515,1.8276368781369274,10.101808184686675,1.592,9.852,-2.2945602945341994,55,6.007886283524859,7.870921943262977,-136.61746492465647,-6.877135799492309,3.3760000076293943,31.248000854492187,-13.518999801635742,93.42,1.2309471114624715,2.0322819934992733,1.106,2.1,2003,12
2009-06-24,090624_222223atl,,4,1,121250,434661,79,Strikeout,B,668,3.38,1.5,0.981,9.517,FC,5,2,L,0,0,R,gid_2009_06_24_nyamlb_atlmlb_1/,Ball,174.181,0.723404,9,nya,0.07446658100645982,-133.15485912278905,0.3000556405736125,1.2111290979632705,9.762500213320301,0.981,9.517,-2.43907514775173,55,5.906728666893124,3.3875625005200622,-136.54144605770918,-4.030290654122988,2.2419999446868895,30.444999450683593,-14.107000099182128,93.17,-0.856180337826524,3.05595217861224,-0.974,3.12,1926,00
2009-06-24,090624_222238atl,,4,2,121250,434661,79,Strikeout,S,669,3.38,1.5,2.71,9.543,FC,7,2,L,0,1,R,gid_2009_06_24_nyamlb_atlmlb_1/,Swinging Strike,164.244,0.634043,9,nya,0.0744801489277744,-133.1569278099406,0.2997904897003489,2.955607484487513,9.787854824757199,2.71,9.543,-2.369069077025924,55,5.9730148424244796,4.685370618853782,-136.46456482238563,-4.417952582433628,5.481000026702881,29.72700094604492,-14.027999626159668,93.15,0.019927164548691534,2.9718653657739855,-0.102,3.036,2000,10
2009-06-24,090624_222255atl,,4,3,121250,434661,79,Strikeout,S,670,3.432,1.758,0.595,8.081,FC,12,2,L,1,1,R,gid_2009_06_24_nyamlb_atlmlb_1/,Called Strike,175.85,-0.00477897,9,nya,0.0742209792417011,-133.6905842898629,0.2979243947826454,0.8185350020243369,8.309967702956035,0.595,8.081,-2.5561990989736496,55,5.893153669550009,5.510613120193984,-136.8053080456105,-4.851922213857815,1.537000020980835,28.083999389648437,-16.57499955749512,93.41,-0.17485175458129118,2.524363172667691,-0.295,2.591,1651,11
2009-06-24,090624_222312atl,,4,4,121250,434661,79,Strikeout,S,671,3.38,1.5,1.277,8.284,FC,4,2,L,2,1,R,gid_2009_06_24_nyamlb_atlmlb_1/,Swinging Strike,171.322,1.23191,9,nya,0.07535983321897895,-131.7123718385981,0.3019794717770116,1.5123215276344562,8.521307865278166,1.277,8.284,-2.444432408703692,55,5.939263513095959,7.714994724279849,-134.65451689781483,-2.354185252135227,2.764000019073486,26.123000854492187,-16.605000244140626,91.97,0.9917907995338153,3.5360439981599043,0.866,3.598,1688,12
2009-06-24,090624_222348atl,,7,1,121250,488862,80,Strikeout,B,675,3.3,1.67,2.308,6.954,FC,14,2,R,0,0,R,gid_2009_06_24_nyamlb_atlmlb_1/,Ball,161.774,0.359509,9,nya,0.07440810205107953,-133.3619264864482,0.2985851169964441,2.547281663550075,7.1732562866133325,2.308,6.954,-2.3026050275517593,55,5.90937628593487,8.927844207849807,-136.4463389834485,-3.9606390891857473,4.762000164031982,27.739999526977538,-18.768999801635744,93.27,1.7555823171060023,2.7106308044187513,1.63,2.778,1490,00
2009-06-24,090624_222402atl,,7,2,121250,488862,80,Strikeout,S,676,3.3,1.67,2.204,8.121,FC,14,2,R,0,1,R,gid_2009_06_24_nyamlb_atlmlb_1/,Swinging Strike,164.924,-0.0110429,9,nya,0.07411897634933355,-133.9334334111997,0.2968182572443519,2.4395187665691993,8.347753415611669,2.204,8.121,-2.413888375324528,55,5.924876828193255,7.413816105365007,-136.87715140451584,-5.288260045881172,4.6149998512268064,26.572999710083007,-16.38699983215332,93.53,0.9912915469022044,2.4082023418343566,0.868,2.476,1725,10
2009-06-24,090624_222424atl,,7,3,121250,488862,80,Strikeout,S,677,3.3,1.67,2.901,6.736,FC,2,2,R,1,1,R,gid_2009_06_24_nyamlb_atlmlb_1/,Swinging Strike,156.85,1.6773,9,nya,0.07389091297297477,-134.17828273344907,0.2979034322553244,3.145351933507589,6.9525745380294985,2.901,6.736,-2.5425432631834077,55,5.792401493620864,5.581513584213216,-137.6327778676449,-1.0054317694918775,5.907000144958496,31.298999542236327,-19.122000442504884,93.92,0.22853601971647985,3.788230715011543,0.107,3.852,1487,11
2009-06-24,090624_222448atl,,7,4,121250,488862,80,Strikeout,S,678,3.3,1.67,2.441,7.554,FC,11,2,R,2,1,R,gid_2009_06_24_nyamlb_atlmlb_1/,Foul,162.216,0.332515,9,nya,0.07501774224664455,-132.15560292557626,0.3025356961383149,2.6887220400508793,7.78554197663245,2.441,7.554,-2.641033448445809,55,5.90097115756704,4.176685297527247,-135.57965700736827,-4.013327677280824,4.895999988555908,30.55800032043457,-18.001999603271486,92.53,-0.4886847559870138,2.6900191693257627,-0.612,2.756,1584,12
2009-06-24,090624_222508atl,,7,5,121250,488862,80,Strikeout,S,679,3.3,1.67,2.091,5.728,FC,0,2,R,2,1,R,gid_2009_06_24_nyamlb_atlmlb_1/,Foul,160.11,1.30061,9,nya,0.07448017741859317,-133.2028303392774,0.29923530945447746,2.32951872395241,5.937694093519944,2.091,5.728,-2.61684338299588,55,5.908440544996839,2.38841156442567,-136.3736924923045,-1.579410616393925,4.336000045776367,28.492999786376952,-21.126999603271486,93.00,-1.2709939653649067,3.47984696899716,-1.389,3.545,1237,12
2009-06-24,090624_222532atl,,7,6,121250,488862,80,Strikeout,B,680,3.3,1.67,1.636,4.644,FC,4,2,R,2,1,R,gid_2009_06_24_nyamlb_atlmlb_1/,Ball,160.778,1.91534,9,nya,0.07396436426383338,-134.01048895027367,0.29861620534369276,1.8699292324595889,4.843090220415666,1.636,4.644,-2.414530475142799,55,5.898867496600189,9.073424457515271,-137.56431632940473,0.042191856652683435,3.4949999656677244,32.17099928283692,-23.126999603271486,94.00,1.589667348638551,3.9810136617240195,1.464,4.046,997,12
2009-06-24,090624_222550atl,,7,7,121250,488862,80,Strikeout,S,681,3.3,1.67,2.97,4.283,FC,15,2,R,2,2,R,gid_2009_06_24_nyamlb_atlmlb_1/,Called Strike,145.544,-0.203681,9,nya,0.07546204467575449,-131.48089386482246,0.3030415241976842,3.2228282316571826,4.484629792306019,2.97,4.283,-2.6516413917723196,55,5.853422300386109,2.240859521875944,-134.57709847214778,-3.6654204387068106,5.849000057220459,27.458999389648437,-24.03999971008301,91.80,-1.2142940508263071,2.251259088604816,-1.335,2.319,1045,22
2009-06-25,090625_225558atl,,6,1,121250,452671,97,Flyout,B,834,3.38,1.5,-0.772,8.91,FC,3,2,R,0,0,R,gid_2009_06_25_nyamlb_atlmlb_1/,Ball,184.887,1.35,9,nya,0.07457591363874054,-132.97910310161504,0.30025907970609456,-0.5420149615296704,9.14934248099748,-0.772,8.91,-2.498101385104949,55,6.194976250032165,7.894905248208302,-136.3028313709488,-3.0577674117429514,-1.0020000104904174,29.833999267578125,-15.264999626159668,93.11,0.6670422347948122,3.642746690399915,0.557,3.709,1800,00
2009-06-25,090625_225615atl,,6,2,121250,452671,97,Flyout,S,838,3.38,1.5,-0.03,8.979,FC,17,2,R,0,1,R,gid_2009_06_25_nyamlb_atlmlb_1/,Called Strike,180.147,-0.169149,9,nya,0.07503915446903622,-132.17651938950647,0.3018985571202075,0.20835229993156737,9.22218698198758,-0.03,8.979,-2.4775088933919047,55,6.06505473738716,5.7798771499821555,-135.42515381628453,-6.138307133992948,0.3809999982714653,28.978000274658203,-15.314999816894531,92.51,-0.051972315759338174,2.2112960531565635,-0.162,2.281,1800,10
2009-06-25,090625_225634atl,,6,3,121250,452671,97,Flyout,B,839,3.38,1.5,0.078,8.573,FC,4,2,R,1,1,R,gid_2009_06_25_nyamlb_atlmlb_1/,Ball,179.531,1.11702,9,nya,0.07494250086136477,-132.33926112060166,0.30160444457514884,0.31655904227999543,8.812348560981755,0.078,8.573,-2.4125542569866045,55,6.10534684410948,7.892530069116803,-135.61508045312073,-3.1705085651383027,0.5800000066757203,29.259000411987305,-16.033000228881836,92.65,0.9010888188350721,3.4230633245361384,0.789,3.49,1720,11
2009-06-25,090625_225709atl,,6,4,121250,452671,97,Flyout,S,840,3.38,1.5,0.192,6.829,FC,18,2,R,1,2,R,gid_2009_06_25_nyamlb_atlmlb_1/,Foul,178.444,-0.226596,9,nya,0.07500427744925885,-132.29445809311102,0.3010678935271789,0.4312740518196139,7.052663277088367,0.192,6.829,-2.486415314615509,55,6.000056285202344,6.982600514576954,-135.3764885334343,-5.3367784018351925,0.7930000061988831,27.49900018310547,-19.210999725341797,92.50,0.4660754991253769,2.1556668386197426,0.355,2.227,1379,21
2009-06-25,090625_225730atl,,6,5,121250,452671,97,Flyout,S,841,3.38,1.5,0.779,6.785,FC,10,2,R,2,2,R,gid_2009_06_25_nyamlb_atlmlb_1/,Foul,173.532,0.420213,9,nya,0.07528221352347148,-131.83499555320552,0.3018291873436171,1.0243380708994883,7.009664043190949,0.779,6.785,-2.700020458745837,55,6.043598556246127,2.8402440873677937,-134.81942016766268,-3.900549631353683,1.874000036239624,26.527000061035157,-19.355000732421875,91.98,-1.362361924640275,2.7661338053358104,-1.47,2.835,1377,22
2009-06-25,090625_225752atl,,6,6,121250,452671,97,Flyout,X,842,3.38,1.5,1.992,4.721,FC,5,2,R,2,2,R,gid_2009_06_25_nyamlb_atlmlb_1/,"In play, out(s)",157.323,0.862766,9,nya,0.07451708787274473,-133.1688107845545,0.29899924438000675,2.243238492537753,4.924182281574522,1.992,4.721,-2.617943577698694,55,5.972290191789103,3.3419493515382386,-136.2429527179836,-2.081794523223609,4.181999885559082,27.60699998474121,-22.99899983215332,92.93,-0.8944757402199683,3.1816547885955764,-1.001,3.251,1043,22
2009-06-28,090628_231013nyn,,8,1,121250,435408,67,Strikeout,B,565,2.98,1.32,3.07,9.756,FC,2,2,R,0,0,R,gid_2009_06_28_nyamlb_nynmlb_1/,Ball,162.633,1.59518,8,nya,0.07410159698837324,-133.87771916843624,0.2977815198564355,2.817699810551614,9.395347556704758,3.07,9.756,-2.463367550217896,55,6.096193161869434,5.4570810660305655,-137.08155851763144,-3.4263337425734366,5.296000141143799,28.9369998626709,-14.519999633789062,93.57,0.20770190788706294,3.4850751122145005,0.041,3.474,2066,00
2009-06-28,090628_231034nyn,,8,2,121250,435408,67,Strikeout,S,566,2.98,1.32,2.104,9.813,FC,19,2,R,0,1,R,gid_2009_06_28_nyamlb_nynmlb_1/,Foul,167.985,-0.183133,8,nya,0.07454092249282063,-133.14100183028012,0.29891772351481277,1.8399324091399358,9.450025551948206,2.104,9.813,-2.4769469300835647,55,6.122989519642285,7.478515947927787,-136.17017434010558,-7.0576949187029445,3.4320000591278075,27.193000381469727,-14.552000175476074,93.11,0.8804621234575035,2.0021961560637145,0.71,1.998,2025,10
2009-06-28,090628_231101nyn,,8,3,121250,435408,67,Strikeout,S,567,2.98,1.32,4.82,6.28,FC,14,2,R,1,1,R,gid_2009_06_28_nyamlb_nynmlb_1/,Foul,142.692,0.727711,8,nya,0.07464276471594569,-132.95792100694874,0.2993432288380424,4.582290426760175,5.881223940644199,4.82,6.28,-2.326634427646886,55,6.068682547719763,7.257466077864826,-135.9872006248043,-3.6911556160772214,8.52299990081787,27.15699917602539,-21.240000854492187,92.88,1.374830240331155,2.759073967871819,1.202,2.754,1595,11
2009-06-28,090628_231149nyn,,8,4,121250,435408,67,Strikeout,B,568,2.98,1.32,-5.029,4.733,FF,15,2,R,2,1,R,gid_2009_06_28_nyamlb_nynmlb_1/,Ball,226.48,-0.466265,8,nya,0.07397117033392914,-134.17961288277056,0.2964784146726153,-5.3583503414580855,4.327816992219431,-5.029,4.733,-2.5186137572516607,55,6.056401700787472,5.287631587885535,-137.19307024903443,-5.6691177956073,-10.159999710083008,27.259000366210937,-23.97300065612793,93.69,-1.20801596072788,1.7631356256086794,-1.364,1.763,1406,12
2009-06-28,090628_231211nyn,,8,5,121250,435408,67,Strikeout,S,569,2.98,1.32,2.772,6.461,FC,2,2,R,2,2,R,gid_2009_06_28_nyamlb_nynmlb_1/,Foul,156.932,1.82169,8,nya,0.07343729154442928,-135.14020065956998,0.29451147871992545,2.523006276090101,6.078009744481603,2.772,6.461,-2.4437241849221283,55,6.0934890643831565,5.522978521467721,-138.21987494636568,-1.844684610066714,4.848000186920166,28.0619998626709,-20.49999917602539,94.32,0.18509679726087425,3.67269756402057,0.018,3.662,1442,22
2009-06-28,090628_231244nyn,,8,6,121250,435408,67,Strikeout,S,570,2.98,1.32,1.453,9.702,FC,9,2,R,2,2,R,gid_2009_06_28_nyamlb_nynmlb_1/,Foul,171.559,1.20723,8,nya,0.07451140735611703,-133.30627370847947,0.2974633412732712,1.184983618540078,9.341833008178051,1.453,9.702,-2.4101134089522587,55,6.084588146764731,7.471671982461237,-136.0014066287722,-4.166101055076128,2.2320000114440917,24.19399983215332,-14.583000312805176,92.91,0.8312908056610505,3.162367371453956,0.662,3.152,2000,22
2009-06-28,090628_231333nyn,,8,7,121250,435408,67,Strikeout,B,571,2.98,1.32,2.349,6.435,FC,0,2,R,2,2,R,gid_2009_06_28_nyamlb_nynmlb_1/,Ball,160.088,2.57711,8,nya,0.07442778734238625,-133.33183871821095,0.2986020561104912,2.088558483072033,6.039379117069968,2.349,6.435,-2.5850644546527275,55,6.0593747894199215,1.66935705803722,-136.3999971293788,-0.00637770824383177,3.903999942779541,27.586000030517578,-20.89000047302246,93.01,-1.5730822375379336,4.30248958838045,-1.732,4.289,1385,22
2009-06-28,090628_231410nyn,,8,8,121250,435408,67,Strikeout,S,575,3.353,1.626,2.921,5.955,FC,10,2,R,2,3,R,gid_2009_06_28_nyamlb_nynmlb_1/,Called Strike,154.058,0.169658,8,nya,0.07490776349102883,-132.46902764414915,0.3006305230418867,2.6614723631814954,5.549071997465476,2.921,5.955,-2.65590271452015,55,6.055912730592026,2.9042683949280503,-135.54277296256475,-3.750392350418128,4.908000129699707,27.460000579833984,-21.946000228881836,92.47,-1.040016996371329,2.6409420160699186,-1.203,2.636,1332,32
2009-06-28,090628_234308nyn,,5,1,121250,112116,75,Groundout,B,661,3.08,1.5,1.564,8.048,FC,19,2,L,0,0,R,gid_2009_06_28_nyamlb_nynmlb_1/,Ball,169.092,-0.368354,9,nya,0.07576549790189548,-131.00639848365503,0.30361438418785647,1.2864877876934349,7.653661333382144,1.564,8.048,-2.6940068607409406,55,6.091331595833941,8.203851644875737,-133.93504560387333,-5.990816424507333,2.326000112533569,25.863999908447266,-18.341000686645508,91.58,0.9278033579787064,2.0006361316824233,0.757,1.999,1632,00
2009-06-28,090628_234323nyn,,5,2,121250,112116,75,Groundout,S,662,2.896,1.405,2.095,7.484,FC,12,2,L,0,1,R,gid_2009_06_28_nyamlb_nynmlb_1/,Called Strike,164.484,0.180416,9,nya,0.07580270805115241,-130.86581772338752,0.30471136768427826,1.8194693105590585,7.081223405494022,2.095,7.484,-2.6124310102404595,55,6.047257592193344,6.144676470235066,-134.02011875467008,-4.928853563485128,3.265999931335449,27.850999420166016,-19.467999588012695,91.54,0.24110474499092494,2.28669152397005,0.074,2.285,1536,10
2009-06-28,090628_234341nyn,,5,3,121250,112116,75,Groundout,B,663,3.08,1.5,3.934,5.91,FC,9,2,L,1,1,R,gid_2009_06_28_nyamlb_nynmlb_1/,Ball,146.56,0.858228,9,nya,0.07570753174846694,-130.9955138890449,0.3047640682622677,3.6775358141818124,5.491504395962078,3.934,5.91,-2.517019907698997,55,6.0033860716737015,7.900249753289217,-134.25741929142495,-2.5882222336512237,6.599000114440918,28.84099919128418,-22.324999938964844,91.71,1.3603041924581774,2.972809944172369,1.187,2.968,1400,11
2009-06-28,090628_234359nyn,,5,4,121250,112116,75,Groundout,S,664,3.08,1.5,2.769,6.741,FC,4,2,L,1,2,R,gid_2009_06_28_nyamlb_nynmlb_1/,Foul,157.825,1.93797,9,nya,0.07527374574316902,-131.82389311031977,0.30211241988005727,2.505414016800095,6.338834845466981,2.769,6.741,-2.629660938488217,55,6.017632862751362,7.4847729579816304,-134.8858731893874,-1.0043648909543834,4.574999946594239,27.221999710083008,-20.603999267578125,92.11,0.8666521916695651,3.8304606413264843,0.696,3.821,1455,21
2009-06-28,090628_234424nyn,,5,5,121250,112116,75,Groundout,X,665,3.08,1.5,3.599,5.895,FC,14,2,L,2,2,R,gid_2009_06_28_nyamlb_nynmlb_1/,"In play, out(s)",148.797,0.0594937,9,nya,0.07496201795503779,-132.38478102114257,0.3007070789075969,3.3464389841092053,5.488420023665219,3.599,5.895,-2.723745435378518,55,5.923107081488,7.272419076068819,-135.42167570949192,-4.127363465656222,6.167999881744385,27.110000198364258,-22.06300080871582,92.51,0.8031040417700586,2.340506121927338,0.632,2.337,1386,22
