batter_id,mlbam_pitch_name
121074,FF
121074,FF
121074,FF
121074,FF
121358,FF
121358,FF
407801,FF
407801,FF
407801,FF
121347,FF
121347,FS
121347,FF
114739,FF
114739,FF
114739,FF
114739,FF
114739,FF
120691,FF
120691,FS
120691,FF
120691,FF
120691,FS
120691,FS
120691,FF
120691,FF
429664,FF
429664,FS
429664,FF
429664,FF
429664,FS
429664,FS
429664,FF
429664,FF
429664,FF
429664,FS
429713,FF
429713,FF
429713,FF
429713,FF
452678,FF
452678,FF
452678,FS
452678,FF
452678,FF
400098,FF
400098,FF
114739,FF
114739,FF
114739,FF
114739,FF
120691,FF
120691,FF
120691,FF
120691,FF
120691,FF
120691,FF
429664,FF
429664,FS
429664,FF
429664,FF
429664,FF
429664,FS
429664,FS
466320,FF
466320,FF
466320,FF
425686,FF
425686,FS
425686,FS
425686,FF
408213,FF
434664,FF
434664,FS
434664,FF
434664,FS
461815,FF
461815,FF
461815,FF
150396,FF
150396,FF
408213,FF
408213,FF
408213,FF
112131,FF
112131,FF
461815,FF
461815,FF
150439,FF
150439,FF
150439,FF
115223,FF
115223,FF
115223,FF
115223,FF
110236,FF
110236,FF
110236,FF
425567,FF
425567,FS
425567,FF
122644,FF
122644,FS
122644,FF
122644,FF
122644,FF
121409,FF
121409,FF
121409,FF
150484,FF
150484,FF
122644,FF
150484,FF
150484,FS
150484,FF
150484,FS
150484,FS
150484,FF
407489,FS
407489,FS
407489,FF
407489,FS
407489,FF
407489,FF
407489,FS
430583,FF
493127,FF
408307,FF
408307,FF
408307,FF
408307,FF
408307,FS
425900,FF
425900,FS
430583,FF
430583,FF
430583,SL
430583,FS
493127,FF
493127,FF
493127,FS
493127,FF
493127,FS
408307,FF
408307,FS
408307,FF
408307,FS
136722,FF
136722,FF
136722,FF
136722,FF
120044,FF
120044,FF
120044,FF
120044,FF
120044,FF
120044,FF
408234,FF
408234,SL
408234,FF
459964,FF
459964,FF
459964,FS
121074,FF
121074,FF
121074,FF
121074,FF
121358,FF
121358,FF
434158,FF
434158,FF
434158,FS
135784,FF
135784,FF
135784,FF
135784,FF
135784,FS
135784,FF
430321,FF
430321,FS
430321,FF
445196,FF
445196,FF
276361,FF
276361,FF
460576,FS
460576,FF
460576,FF
460576,FF
460576,FS
460576,FS
150286,FF
150286,FF
150286,FF
150286,FF
150286,FS
430585,FF
430585,FF
430585,FS
430585,FF
430585,FF
430585,FS
430585,FS
430321,FF
430321,FF
430321,FF
430321,SL
430321,FF
150286,SL
150286,FS
150286,FF
407155,SL
407155,SL
407155,FF
407155,SL
407155,FF
430001,FF
430001,FF
111904,FF
111904,FF
460075,FF
460075,FF
425902,FF
429666,FF
407849,FF
116974,FF
116974,FF
448242,FF
448242,FF
