batter_id,mlbam_pitch_name
430681,SL
430681,FT
430681,SL
425834,SL
425834,FT
425834,SL
425834,FT
425773,SL
425773,FT
425773,FT
120691,SL
120691,FT
120691,FT
431145,FT
431145,FT
431145,FT
431145,FT
431145,FT
431145,FT
446308,FT
446308,FT
446308,SL
446308,FF
446308,FT
435180,FT
435180,SL
435180,SL
435180,FT
435180,FT
406878,FT
455976,SL
455976,FF
455976,FF
455976,SL
455976,FF
117601,FT
117601,CH
117601,FT
117601,FT
117601,FT
117601,FT
115223,CH
115223,CH
115223,SL
115223,SL
432928,FT
432928,FT
432928,SL
432928,FT
432928,FT
430945,SL
430945,FF
435180,FT
435180,FT
435180,CH
435180,FT
435180,FT
435180,FT
406878,FT
406878,SL
406878,FT
406878,FT
406878,FT
406878,FT
455976,FT
455976,SL
455976,SL
455976,FT
455976,FT
455976,FF
455976,FT
117601,FT
117601,CH
117601,FT
117601,FT
117601,FT
115223,SL
115223,SL
115223,SL
115223,FT
115223,SL
432928,FF
432928,FF
432928,FT
432928,FT
432928,FF
506560,FT
506560,FT
506560,FT
506560,FT
506560,FT
506560,FT
506560,FT
506560,FT
488721,FT
488721,CH
488721,CH
488721,SL
488721,FT
488721,FT
488721,FT
430947,FT
430947,FT
430947,FT
430947,SL
425772,FT
425772,FT
424825,FT
424825,FT
435558,FT
435558,SL
435558,SL
435558,FT
435558,FT
435558,CH
435558,SL
435558,FT
435558,FT
435558,FT
435558,FT
435558,FT
435220,FT
435220,FT
435220,FT
435220,FF
425545,CH
425545,FT
425545,FT
425545,FT
425545,FT
430203,FT
346795,FF
346795,FT
346795,FF
462101,FT
462101,CH
435079,CH
435079,CH
435079,SL
488726,FT
488726,FT
488726,FT
488726,FT
488726,SL
452678,FT
452678,FT
452678,CH
425783,FT
425783,FF
425783,FT
425783,FT
425783,SL
425783,FT
467793,FT
467793,FT
467793,FF
425900,FT
425900,FT
425900,FT
425900,SL
425900,SL
400158,FT
400158,FT
400158,FT
400158,FT
543742,FT
452199,FT
452199,FT
452199,CH
452199,FT
452199,SL
452199,FT
461815,FT
461815,FT
461815,FT
150275,FT
150275,FT
519048,FT
519048,FT
519048,FT
519048,SL
519048,SL
519048,SL
519048,FT
519048,FT
519048,FT
519048,FT
435079,FT
435079,CH
435079,SL
435079,FT
435079,SL
435079,CH
435079,CH
435079,FT
462101,FT
285078,SL
285078,SL
285078,SL
519048,FT
434658,FT
434658,CH
434658,CH
434658,SL
519346,SL
519346,SL
519346,SL
519346,SL
150040,FT
150040,SL
150040,SL
150040,SL
150040,CH
453454,FT
453454,FT
488862,FT
488862,FT
488862,FT
279913,SL
279913,SL
279913,SL
279913,SL
279913,SL
430832,SL
430832,SL
430832,SL
430832,SL
430832,CH
407487,FT
407487,FT
407487,FT
407487,SL
407487,FT
431094,CH
431094,FT
431094,FT
431094,SL
434658,SL
519346,SL
519346,FT
519346,FT
519346,FT
150040,FT
150040,SL
150040,FF
150040,FT
150040,FT
408236,FT
408236,FT
408236,SL
408236,SL
425903,FT
425903,FT
425903,SL
425903,FT
425903,FT
120074,SL
120074,SL
408307,FT
408307,FT
408307,FT
408307,FT
408307,FT
453269,SL
453269,FT
453269,FT
453269,FT
408234,FT
408234,CH
408234,CH
408234,FT
408234,FT
400121,FT
400121,CH
400121,FT
400121,FT
543108,FT
543108,SL
543108,SL
543108,SL
425509,CH
425509,SL
425509,SL
425509,SL
425509,SL
425509,SL
425509,SL
425509,CH
425509,CH
425509,CH
425509,CH
488671,FT
488671,FT
488671,FT
488671,FT
488671,SL
488671,FT
150456,FT
150456,FT
150456,FT
150456,FT
429711,FT
429711,CH
429711,CH
429711,SL
400018,FT
408210,FT
408210,FT
408210,CH
424825,FT
424825,FT
460060,FT
460060,FT
460060,CH
460060,FT
433582,CH
425545,CH
425545,FT
425686,SL
425686,SL
425686,SL
425686,SL
435558,FT
430637,FT
430637,FT
452220,SL
452220,SL
452220,SL
493120,SL
493120,SL
493120,SL
493120,SL
493120,SL
425542,FT
425542,CH
425542,FT
493120,SL
493120,SL
493120,SL
516770,CH
133380,CH
133380,FT
150289,FT
150289,SL
150289,SL
150289,SL
407862,FT
407862,CH
407862,FT
407862,FT
150093,FT
150093,CH
150093,CH
150093,FT
150093,SL
150093,SL
150093,SL
455088,SL
455088,SL
455088,SL
455088,SL
455088,SL
465668,FT
475582,FT
475582,FT
475582,CH
425556,SL
425556,SL
425556,SL
425556,SL
425556,SL
435622,FT
435622,CH
435622,CH
435622,CH
465668,SL
465668,SL
465668,SL
150029,FT
150029,SL
150029,SL
150029,CH
150029,FT
475582,FT
425556,SL
425556,SL
425556,FT
434604,SL
434604,FT
434604,FT
434604,FT
434604,CH
434604,CH
434604,SL
434604,SL
434604,CH
457787,FT
457787,FT
115732,SL
115732,SL
115732,SL
453064,FT
453064,CH
453064,FT
453064,CH
452234,SL
452234,FT
421064,SL
421064,CH
421064,SL
421064,SL
421064,CH
453568,FT
455104,FT
455104,CH
455104,CH
455104,FT
455104,CH
453568,FT
453568,SL
453568,FT
453568,FT
431166,FT
431166,FT
458913,FT
471865,SL
471865,SL
471865,SL
468406,FT
468406,FT
468406,FT
468406,FT
468406,FT
115732,SL
115732,FT
115732,FT
115732,FT
460051,FT
460051,FT
460051,FT
466320,FT
466320,CH
460086,SL
460086,SL
460086,SL
460086,SL
460086,SL
456714,IN
456714,IN
456714,IN
456714,IN
543333,SL
543333,SL
543333,SL
543333,SL
519184,FT
519184,SL
458210,FT
458210,CH
458210,CH
408045,FT
408045,SL
408045,SL
408045,SL
150212,SL
150212,FT
150212,CH
150212,SL
136722,FT
488671,SL
488671,SL
488671,SL
488671,SL
276346,FT
276346,CH
543108,SL
453269,SL
453269,SL
453269,SL
430603,FT
430603,SL
430603,SL
460051,FT
460086,SL
460086,FT
460086,FT
460086,SL
460086,FT
460086,FT
466320,FT
456714,CH
456714,FT
519058,SL
519058,FT
519058,FT
444876,FT
460051,FT
460051,FT
460051,SL
460051,FF
460086,FF
430574,FT
430574,FT
430574,SL
456714,FT
456714,CH
456714,SL
425796,CH
425796,FT
425796,SL
543333,SL
430910,CH
430910,CH
430910,FT
430910,CH
430910,FT
430910,CH
519058,FT
519058,FT
519058,FT
519058,FT
519058,SL
444876,SL
444876,CH
444876,CH
444876,FT
444876,FF
460051,SL
460051,SL
460051,SL
460051,SL
460086,SL
460086,SL
460086,FT
460086,FT
460086,FT
460086,SL
460086,FT
460086,FT
430574,FT
430574,FT
485567,FT
485567,SL
485567,SL
485567,FT
485567,SL
485567,SL
488726,FT
488726,SL
488726,SL
488726,SL
452678,SL
452678,SL
452678,SL
400098,FT
400098,FT
488671,SL
488671,SL
457706,FT
457706,FT
453269,SL
453269,FT
453269,FT
453269,FT
430605,CH
430605,FT
430605,CH
430605,SL
430605,SL
430605,CH
430605,FT
120044,FT
120044,CH
120044,CH
120044,CH
120044,FT
120044,FT
408234,CH
408234,FT
408234,FT
408234,SL
400121,FT
400121,FT
400121,CH
400121,FT
400121,FT
425509,SL
425509,FT
136722,SL
136722,CH
136722,FT
400140,SL
400140,SL
400140,SL
488671,FT
488671,SL
488671,SL
408236,FT
408236,FT
425903,IN
425903,IN
425903,IN
425903,IN
120074,SL
120074,FT
120074,FT
120074,SL
120074,FT
120074,SL
408307,SL
408307,FT
408307,FT
408307,FT
408307,SL
408307,SL
408307,FT
434158,FT
434158,FT
407893,FT
407893,CH
407893,FT
407893,FT
429664,SL
429664,SL
429664,SL
429664,SL
430897,CH
430897,SL
430897,SL
430897,SL
136767,FT
136767,FT
136767,SL
136767,FT
136767,FT
136767,FT
116662,SL
116662,SL
116662,SL
116662,SL
116662,SL
116662,CH
116662,CH
456488,FT
456488,FT
408045,FT
408045,FT
408045,SL
408045,SL
150212,FT
150212,CH
430585,FT
430585,FT
430585,SL
502143,SL
502143,SL
502143,SL
452655,FT
452655,FF
452655,FT
408045,SL
408045,SL
408045,SL
408045,SL
150212,FT
430585,SL
430585,SL
430585,SL
430585,SL
430585,SL
430585,FT
123272,SL
123272,SL
123272,SL
123272,SL
448801,SL
448801,SL
448801,SL
448801,SL
448602,FT
448602,SL
448602,CH
448602,CH
448602,SL
446308,SL
446308,SL
446308,SL
458679,FT
458679,FT
458679,FT
458679,FT
519058,SL
519058,SL
444876,SL
444876,SL
444876,FT
444876,SL
460086,SL
460086,SL
460086,SL
460086,SL
460086,SL
453974,SL
453974,FT
453974,SL
453974,SL
453974,FT
453974,SL
488726,SL
488726,FT
488726,SL
425783,SL
425783,SL
425783,SL
425783,SL
452678,FT
452678,CH
452678,FT
400098,FT
400098,SL
400098,SL
400098,SL
400098,SL
400098,FT
400098,FT
467793,SL
467793,CH
493120,SL
453228,FT
453228,SL
453228,SL
453228,SL
453228,SL
461815,SL
461815,FT
461815,FT
461815,FT
461815,SL
346795,SL
346795,SL
435079,CH
462101,FF
462101,FT
462101,SL
462101,FT
462101,SL
462101,SL
462101,SL
276545,SL
276545,CH
276545,SL
276545,CH
400085,SL
400085,FT
400085,FT
400085,SL
429711,SL
429711,CH
429711,FT
429711,CH
554429,FT
554429,FT
554429,FT
554429,FT
455077,FT
455077,SL
455077,SL
519184,FT
519184,SL
519184,FT
461858,CH
461858,SL
461858,SL
461858,SL
461858,CH
408045,SL
408045,SL
408045,FT
150212,CH
150212,FT
150212,FT
150212,SL
430585,SL
430585,SL
430585,FT
430585,SL
430585,SL
430585,FT
430585,SL
471863,FT
471863,SL
471863,CH
471863,FT
434705,CH
434705,SL
434705,CH
434705,FT
408234,FT
408234,SL
408234,SL
408234,SL
400121,SL
400121,FT
488671,SL
488671,SL
488671,FT
488671,FT
488671,SL
425509,FT
425509,FT
425509,FT
425509,FT
425509,SL
425509,FT
136722,SL
136722,CH
434705,FT
434705,CH
434705,SL
434705,CH
434705,CH
434705,FT
493120,SL
543401,FT
543401,FT
543401,SL
543401,SL
543401,SL
452678,SL
452678,FT
452678,CH
452678,FT
452678,FT
123272,SL
123272,FT
123272,FF
123272,FT
123272,SL
429713,SL
429713,SL
429713,SL
429713,SL
455167,FT
455167,SL
455167,SL
502082,SL
502082,FT
502082,FT
502082,FT
400121,SL
400121,SL
136722,CH
425509,SL
425509,FT
425509,SL
430605,FT
430605,FT
120044,FT
120044,FT
120044,FT
120044,FT
120044,FT
120044,FT
120044,FT
519058,FT
519058,FF
430910,FT
430910,CH
430910,CH
430910,SL
430910,CH
430910,SL
430910,SL
501605,FT
501605,FT
